Year;Mes;Continent;Country_name;Code_target_class;Desc_target_class;ProblemasQC;Author_processed_Conocido;Author_processed_Desconocido;Code_attack_class_>1;Code_attack_class_CC;Code_attack_class_CE;Code_attack_class_CW;Code_attack_class_H;Code_attack_class_UK;NumeroAtaques
2020;1;Asia;Turquía;J;Information and communication;False;0;1;0;0;0;0;1;0;1
2020;1;Australia y Oceanía;Australia;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2020;1;Australia y Oceanía;Australia;Q;Human health and social work activities;False;0;1;0;1;0;0;0;0;1
2020;1;Australia y Oceanía;Australia;X;Individual;False;0;1;0;0;0;0;1;0;1
2020;1;Desconocido;Desconocido;C;Manufacturing;False;0;1;0;1;0;0;0;0;1
2020;1;Desconocido;Desconocido;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2020;1;Desconocido;Desconocido;U;Activities of extraterritorial organizations and bodies;False;0;2;0;1;1;0;0;0;2
2020;1;Desconocido;Desconocido;V;Fintech;False;0;1;0;1;0;0;0;0;1
2020;1;Europa;Alemania;C;Manufacturing;False;0;2;0;2;0;0;0;0;2
2020;1;Europa;Alemania;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2020;1;Europa;Austria;O;Public administration and defence, compulsory social security;False;0;1;0;0;1;0;0;0;1
2020;1;Europa;Europa;D;Electricity gas steam and air conditioning supply;False;0;1;0;0;1;0;0;0;1
2020;1;Europa;Francia;M;Professional scientific and technical activities;False;0;1;0;1;0;0;0;0;1
2020;1;Europa;Grecia;O;Public administration and defence, compulsory social security;False;2;0;0;0;0;0;2;0;2
2020;1;Europa;Italia;G;Wholesale and retail trade;False;1;0;0;1;0;0;0;0;1
2020;1;Europa;Malta;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2020;1;Europa;Países Bajos;S;Other service activities;False;0;1;0;1;0;0;0;0;1
2020;1;Europa;Reino Unido;P;Education;False;0;1;0;1;0;0;0;0;1
2020;1;Europa;Reino Unido;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2020;1;Europa;Reino Unido;S;Other service activities;False;0;1;0;1;0;0;0;0;1
2020;1;Europa;Reino Unido;X;Individual;False;0;1;0;1;0;0;0;0;1
2020;1;Europa;República Checa;Q;Human health and social work activities;False;0;1;0;1;0;0;0;0;1
2020;1;Europa;Ucrania;D;Electricity gas steam and air conditioning supply;False;1;0;0;0;1;0;0;0;1
2020;1;International;International;G;Wholesale and retail trade;False;0;2;0;2;0;0;0;0;2
2020;1;International;International;K;Financial and insurance activities;False;0;2;0;2;0;0;0;0;2
2020;1;International;International;M;Professional scientific and technical activities;False;1;0;0;1;0;0;0;0;1
2020;1;International;International;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2020;1;International;International;V;Fintech;False;1;0;0;1;0;0;0;0;1
2020;1;International;International;X;Individual;False;0;16;0;16;0;0;0;0;16
2020;1;International;International;Y;Multiple Industries;False;3;21;0;22;2;0;0;0;24
2020;1;International;International;Y;Multiple Industries;True;0;1;0;0;0;0;1;0;1
2020;1;África;Sierra Leona;K;Financial and insurance activities;False;1;0;0;0;0;1;0;0;1
2020;2;América;Brasil;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2020;2;América;Canadá;O;Public administration and defence, compulsory social security;False;0;2;0;2;0;0;0;0;2
2020;2;América;Canadá;Q;Human health and social work activities;False;0;1;0;1;0;0;0;0;1
2020;2;América;Estados Unidos de América;C;Manufacturing;False;1;3;0;4;0;0;0;0;4
2020;2;América;Estados Unidos de América;D;Electricity gas steam and air conditioning supply;False;0;3;0;3;0;0;0;0;3
2020;2;América;Estados Unidos de América;G;Wholesale and retail trade;False;0;2;0;2;0;0;0;0;2
2020;2;América;Estados Unidos de América;I;Accommodation and food service activities;False;0;2;0;2;0;0;0;0;2
2020;2;América;Estados Unidos de América;J;Information and communication;False;0;1;0;1;0;0;0;0;1
2020;2;América;Estados Unidos de América;K;Financial and insurance activities;False;0;9;0;8;1;0;0;0;9
2020;2;América;Estados Unidos de América;L;Real estate activities;False;0;1;0;1;0;0;0;0;1
2020;2;América;Estados Unidos de América;M;Professional scientific and technical activities;False;1;8;0;9;0;0;0;0;9
2020;2;América;Estados Unidos de América;N;Administrative and support service activities;False;0;1;0;1;0;0;0;0;1
2020;2;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;0;12;0;12;0;0;0;0;12
2020;2;América;Estados Unidos de América;P;Education;False;0;16;0;16;0;0;0;0;16
2020;2;América;Estados Unidos de América;Q;Human health and social work activities;False;1;12;0;13;0;0;0;0;13
2020;2;América;Estados Unidos de América;R;Arts entertainment and recreation;False;0;2;0;2;0;0;0;0;2
2020;2;América;Estados Unidos de América;S;Other service activities;False;0;1;0;0;1;0;0;0;1
2020;2;América;Estados Unidos de América;X;Individual;False;0;3;0;3;0;0;0;0;3
2020;2;América;Estados Unidos de América;Y;Multiple Industries;False;2;1;0;2;1;0;0;0;3
2020;2;América;México;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2020;2;América;Puerto Rico;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2020;2;Asia;Corea del Sur;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2020;2;Asia;India;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2020;2;Asia;India;O;Public administration and defence, compulsory social security;False;0;1;0;0;1;0;0;0;1
2020;2;Asia;India;P;Education;False;0;1;0;1;0;0;0;0;1
2020;2;Asia;Irán;J;Information and communication;False;0;1;0;0;0;1;0;0;1
2020;2;Asia;Israel;M;Professional scientific and technical activities;False;0;1;0;1;0;0;0;0;1
2020;2;Asia;Israel;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2020;2;Asia;Japón;C;Manufacturing;False;0;2;0;0;2;0;0;0;2
2020;2;Asia;Malasia;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2020;2;Asia;Pakistán;Q;Human health and social work activities;False;0;1;0;1;0;0;0;0;1
2020;2;Asia;Palestina;X;Individual;False;1;0;0;0;1;0;0;0;1
2020;2;Asia;Singapur;V;Fintech;False;0;1;0;1;0;0;0;0;1
2020;2;Asia;Turquía;Y;Multiple Industries;False;0;1;0;1;0;0;0;0;1
2020;2;Australia y Oceanía;Australia;M;Professional scientific and technical activities;False;0;1;0;1;0;0;0;0;1
2020;2;Australia y Oceanía;Nueva Zelanda;P;Education;False;0;1;0;1;0;0;0;0;1
2020;2;Desconocido;Desconocido;U;Activities of extraterritorial organizations and bodies;False;1;0;0;1;0;0;0;0;1
2020;2;Desconocido;Desconocido;V;Fintech;False;0;1;0;1;0;0;0;0;1
2020;2;Desconocido;Desconocido;Z;Unknown;False;0;2;0;0;2;0;0;0;2
2020;2;Europa;Alemania;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2020;2;Europa;Alemania;V;Fintech;False;0;1;0;1;0;0;0;0;1
2020;2;Europa;Croacia;D;Electricity gas steam and air conditioning supply;False;0;1;0;1;0;0;0;0;1
2020;2;Europa;Dinamarca;N;Administrative and support service activities;False;0;1;0;1;0;0;0;0;1
2020;2;Europa;España;R;Arts entertainment and recreation;False;1;0;0;1;0;0;0;0;1
2020;2;Europa;Francia;M;Professional scientific and technical activities;False;0;1;0;1;0;0;0;0;1
2020;2;Europa;Francia;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2020;2;Europa;Italia;P;Education;False;1;0;0;0;0;0;1;0;1
2020;2;Europa;Italia;V;Fintech;False;0;1;0;1;0;0;0;0;1
2020;2;Europa;Italia;X;Individual;False;0;1;0;1;0;0;0;0;1
2020;2;Europa;Países Bajos;H;Transportation and storage;False;0;1;0;1;0;0;0;0;1
2020;2;Europa;Portugal;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2020;2;Europa;Reino Unido;D;Electricity gas steam and air conditioning supply;False;0;1;0;1;0;0;0;0;1
2020;2;Europa;Reino Unido;O;Public administration and defence, compulsory social security;False;0;2;0;2;0;0;0;0;2
2020;2;Europa;Reino Unido;V;Fintech;False;0;1;0;1;0;0;0;0;1
2020;2;Europa;Rusia;X;Individual;False;0;1;0;1;0;0;0;0;1
2020;2;Europa;Suiza;Y;Multiple Industries;False;0;1;0;1;0;0;0;0;1
2020;2;Europa;Ucrania;M;Professional scientific and technical activities;False;0;1;0;1;0;0;0;0;1
2020;2;Europa;Ucrania;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2020;2;Europa;Ucrania;X;Individual;False;0;1;0;1;0;0;0;0;1
2020;2;International;International;C;Manufacturing;False;0;1;0;1;0;0;0;0;1
2020;2;International;International;G;Wholesale and retail trade;False;1;3;0;4;0;0;0;0;4
2020;2;International;International;K;Financial and insurance activities;False;0;3;0;3;0;0;0;0;3
2020;2;International;International;M;Professional scientific and technical activities;False;0;1;0;1;0;0;0;0;1
2020;2;International;International;O;Public administration and defence, compulsory social security;False;1;1;0;0;2;0;0;0;2
2020;2;International;International;R;Arts entertainment and recreation;False;1;0;0;1;0;0;0;0;1
2020;2;International;International;V;Fintech;False;0;1;0;1;0;0;0;0;1
2020;2;International;International;X;Individual;False;1;17;0;17;1;0;0;0;18
2020;2;International;International;Y;Multiple Industries;False;4;24;0;24;4;0;0;0;28
2020;2;África;Ruanda;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2020;2;África;Seychelles;V;Fintech;False;1;0;0;1;0;0;0;0;1
2020;2;África;Sudáfrica;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2020;3;América;Brasil;C;Manufacturing;False;1;0;0;1;0;0;0;0;1
2020;3;América;Canadá;J;Information and communication;False;0;1;0;1;0;0;0;0;1
2020;3;América;Curaçao;R;Arts entertainment and recreation;False;1;0;0;1;0;0;0;0;1
2020;3;América;Estados Unidos de América;C;Manufacturing;False;2;5;0;7;0;0;0;0;7
2020;3;América;Estados Unidos de América;G;Wholesale and retail trade;False;0;5;0;5;0;0;0;0;5
2020;3;América;Estados Unidos de América;I;Accommodation and food service activities;False;0;1;0;1;0;0;0;0;1
2020;3;América;Estados Unidos de América;J;Information and communication;False;0;4;0;4;0;0;0;0;4
2020;3;América;Estados Unidos de América;K;Financial and insurance activities;False;1;1;0;2;0;0;0;0;2
2020;3;América;Estados Unidos de América;M;Professional scientific and technical activities;False;0;1;0;1;0;0;0;0;1
2020;3;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;0;6;0;6;0;0;0;0;6
2020;3;América;Estados Unidos de América;P;Education;False;0;6;0;6;0;0;0;0;6
2020;3;América;Estados Unidos de América;Q;Human health and social work activities;False;1;12;0;13;0;0;0;0;13
2020;3;América;Estados Unidos de América;R;Arts entertainment and recreation;False;0;4;0;4;0;0;0;0;4
2020;3;América;Estados Unidos de América;S;Other service activities;False;0;1;0;1;0;0;0;0;1
2020;3;América;Estados Unidos de América;X;Individual;False;0;10;0;9;0;1;0;0;10
2020;3;América;Estados Unidos de América;Y;Multiple Industries;False;1;5;0;5;1;0;0;0;6
2020;3;América;Jamaica;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2020;3;Asia;Arabia Saudita;X;Individual;False;0;1;0;0;1;0;0;0;1
2020;3;Asia;Armenia;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2020;3;Asia;China;O;Public administration and defence, compulsory social security;False;0;1;0;0;1;0;0;0;1
2020;3;Asia;China;X;Individual;False;0;1;0;1;0;0;0;0;1
2020;3;Asia;Corea del Sur;O;Public administration and defence, compulsory social security;False;2;0;0;0;2;0;0;0;2
2020;3;Asia;Georgia;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2020;3;Asia;Hong kong;X;Individual;False;1;0;0;0;1;0;0;0;1
2020;3;Asia;India;G;Wholesale and retail trade;False;0;1;0;1;0;0;0;0;1
2020;3;Asia;India;L;Real estate activities;False;0;1;0;1;0;0;0;0;1
2020;3;Asia;India;O;Public administration and defence, compulsory social security;False;2;0;0;1;1;0;0;0;2
2020;3;Asia;Irán;X;Individual;False;1;0;0;1;0;0;0;0;1
2020;3;Asia;Israel;S;Other service activities;False;0;1;0;1;0;0;0;0;1
2020;3;Asia;Líbano;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2020;3;Asia;Mongolia;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2020;3;Asia;Pakistán;M;Professional scientific and technical activities;False;0;1;0;1;0;0;0;0;1
2020;3;Asia;Palestina;X;Individual;False;1;0;0;0;1;0;0;0;1
2020;3;Asia;Vietnam;Y;Multiple Industries;False;1;0;0;0;1;0;0;0;1
2020;3;Australia y Oceanía;Australia;O;Public administration and defence, compulsory social security;False;0;1;0;0;1;0;0;0;1
2020;3;Australia y Oceanía;Australia;Y;Multiple Industries;False;0;1;0;1;0;0;0;0;1
2020;3;Australia y Oceanía;Australia;Z;Unknown;False;0;1;0;1;0;0;0;0;1
2020;3;Desconocido;Desconocido;Z;Unknown;False;0;2;0;2;0;0;0;0;2
2020;3;Europa;Alemania;I;Accommodation and food service activities;False;0;1;0;1;0;0;0;0;1
2020;3;Europa;Alemania;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2020;3;Europa;Alemania;S;Other service activities;False;0;1;0;1;0;0;0;0;1
2020;3;Europa;Alemania;Y;Multiple Industries;False;1;0;0;1;0;0;0;0;1
2020;3;Europa;España;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2020;3;Europa;Europa;C;Manufacturing;False;1;0;0;1;0;0;0;0;1
2020;3;Europa;Europa;D;Electricity gas steam and air conditioning supply;True;0;1;0;0;0;0;1;0;1
2020;3;Europa;Francia;D;Electricity gas steam and air conditioning supply;False;0;1;0;1;0;0;0;0;1
2020;3;Europa;Francia;O;Public administration and defence, compulsory social security;False;1;1;0;2;0;0;0;0;2
2020;3;Europa;Irlanda;P;Education;False;0;1;0;1;0;0;0;0;1
2020;3;Europa;Italia;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2020;3;Europa;Italia;X;Individual;False;0;2;0;2;0;0;0;0;2
2020;3;Europa;Países Bajos;Y;Multiple Industries;False;0;1;0;1;0;0;0;0;1
2020;3;Europa;Reino Unido;G;Wholesale and retail trade;False;0;2;0;2;0;0;0;0;2
2020;3;Europa;Reino Unido;J;Information and communication;False;0;2;0;2;0;0;0;0;2
2020;3;Europa;Reino Unido;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2020;3;Europa;Reino Unido;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2020;3;Europa;Reino Unido;Q;Human health and social work activities;False;1;0;0;1;0;0;0;0;1
2020;3;Europa;Reino Unido;V;Fintech;False;0;1;0;1;0;0;0;0;1
2020;3;Europa;Reino Unido;Y;Multiple Industries;False;0;1;0;1;0;0;0;0;1
2020;3;Europa;República Checa;Q;Human health and social work activities;False;0;1;0;1;0;0;0;0;1
2020;3;Europa;Rusia;M;Professional scientific and technical activities;False;1;0;0;1;0;0;0;0;1
2020;3;Europa;Rusia;X;Individual;False;0;1;0;1;0;0;0;0;1
2020;3;Europa;Serbia;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2020;3;Europa;Suiza;K;Financial and insurance activities;False;1;0;0;1;0;0;0;0;1
2020;3;International;International;K;Financial and insurance activities;False;0;2;0;2;0;0;0;0;2
2020;3;International;International;O;Public administration and defence, compulsory social security;False;0;1;0;0;0;1;0;0;1
2020;3;International;International;Q;Human health and social work activities;False;0;1;0;1;0;0;0;0;1
2020;3;International;International;U;Activities of extraterritorial organizations and bodies;False;0;1;0;0;1;0;0;0;1
2020;3;International;International;V;Fintech;False;0;2;0;2;0;0;0;0;2
2020;3;International;International;X;Individual;False;0;27;0;26;1;0;0;0;27
2020;3;International;International;Y;Multiple Industries;False;6;21;0;22;5;0;0;0;27
2020;3;África;Libia;X;Individual;False;0;1;0;0;1;0;0;0;1
2020;3;África;Marruecos;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2020;3;África;Marruecos;V;Fintech;False;0;1;0;1;0;0;0;0;1
2020;4;América;Brasil;X;Individual;False;0;1;0;1;0;0;0;0;1
2020;4;América;Canadá;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2020;4;América;Canadá;M;Professional scientific and technical activities;False;0;1;0;1;0;0;0;0;1
2020;4;América;Canadá;Q;Human health and social work activities;False;0;2;0;2;0;0;0;0;2
2020;4;América;Estados Unidos de América;H;Transportation and storage;False;1;0;0;0;1;0;0;0;1
2020;4;América;Estados Unidos de América;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2020;4;América;Estados Unidos de América;L;Real estate activities;False;0;1;0;1;0;0;0;0;1
2020;4;América;Estados Unidos de América;M;Professional scientific and technical activities;False;0;3;0;3;0;0;0;0;3
2020;4;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;0;4;0;2;2;0;0;0;4
2020;4;América;Estados Unidos de América;Q;Human health and social work activities;False;2;6;0;8;0;0;0;0;8
2020;4;América;Estados Unidos de América;R;Arts entertainment and recreation;False;1;1;0;2;0;0;0;0;2
2020;4;América;Estados Unidos de América;S;Other service activities;False;0;1;0;1;0;0;0;0;1
2020;4;América;Estados Unidos de América;X;Individual;False;0;4;0;4;0;0;0;0;4
2020;4;América;Estados Unidos de América;Y;Multiple Industries;False;0;1;0;1;0;0;0;0;1
2020;4;Asia;China;O;Public administration and defence, compulsory social security;False;1;0;0;0;1;0;0;0;1
2020;4;Asia;Irán;X;Individual;False;0;1;0;1;0;0;0;0;1
2020;4;Asia;Nepal;J;Information and communication;False;1;1;0;2;0;0;0;0;2
2020;4;Asia;Pakistán;X;Individual;False;0;1;0;1;0;0;0;0;1
2020;4;Asia;Singapur;Y;Multiple Industries;False;0;1;0;1;0;0;0;0;1
2020;4;Asia;Siria;X;Individual;False;1;0;0;0;1;0;0;0;1
2020;4;Asia;Sri lanka;C;Manufacturing;False;1;0;0;1;0;0;0;0;1
2020;4;Australia y Oceanía;Australia;M;Professional scientific and technical activities;False;0;1;0;1;0;0;0;0;1
2020;4;Australia y Oceanía;Australia;X;Individual;False;0;2;0;1;1;0;0;0;2
2020;4;Desconocido;Desconocido;U;Activities of extraterritorial organizations and bodies;False;0;1;0;1;0;0;0;0;1
2020;4;Desconocido;Desconocido;V;Fintech;False;0;1;0;1;0;0;0;0;1
2020;4;Desconocido;Desconocido;Z;Unknown;False;0;1;0;1;0;0;0;0;1
2020;4;Europa;Alemania;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
2020;4;Europa;Dinamarca;C;Manufacturing;False;0;1;0;1;0;0;0;0;1
2020;4;Europa;España;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2020;4;Europa;Italia;J;Information and communication;False;1;0;0;1;0;0;0;0;1
2020;4;Europa;Italia;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2020;4;Europa;Portugal;D;Electricity gas steam and air conditioning supply;False;1;0;0;1;0;0;0;0;1
2020;4;Europa;Portugal;K;Financial and insurance activities;False;0;1;0;1;0;0;0;0;1
2020;4;Europa;Suiza;H;Transportation and storage;False;0;1;0;1;0;0;0;0;1
2020;4;International;International;G;Wholesale and retail trade;False;1;0;0;1;0;0;0;0;1
2020;4;International;International;K;Financial and insurance activities;False;1;0;0;1;0;0;0;0;1
2020;4;International;International;M;Professional scientific and technical activities;False;0;1;0;1;0;0;0;0;1
2020;4;International;International;O;Public administration and defence, compulsory social security;False;1;0;0;0;0;0;1;0;1
2020;4;International;International;Q;Human health and social work activities;False;0;2;0;2;0;0;0;0;2
2020;4;International;International;R;Arts entertainment and recreation;False;0;1;0;1;0;0;0;0;1
2020;4;International;International;X;Individual;False;1;17;0;15;0;3;0;0;18
2020;4;International;International;Y;Multiple Industries;False;2;14;0;14;2;0;0;0;16
2020;4;África;Algeria;D;Electricity gas steam and air conditioning supply;False;1;0;0;1;0;0;0;0;1
2020;4;África;Sudáfrica;O;Public administration and defence, compulsory social security;False;0;1;0;1;0;0;0;0;1
