Year;Mes;Continent;Country_name;Code_target_class;Desc_target_class;ProblemasQC;Author_processed;Code_attack_class
2018;1;Europa;Rusia;D;Electricity gas steam and air conditioning supply;False;Desconocido;CC
2018;11;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;1;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2018;11;Desconocido;Desconocido;J;Information and communication;False;Desconocido;CC
2018;1;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;11;Europa;Rusia;K;Financial and insurance activities;False;Conocido;CC
2018;1;International;International;X;Individual;False;Desconocido;CC
2018;1;América;Estados Unidos de América;X;Individual;False;Desconocido;CC
2018;1;América;Estados Unidos de América;X;Individual;False;Conocido;CC
2018;1;América;Estados Unidos de América;X;Individual;False;Desconocido;CC
2018;1;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;1;América;Canadá;J;Information and communication;False;Desconocido;CC
2018;1;América;Canadá;H;Transportation and storage;False;Desconocido;CE
2018;1;Asia;Malasia;Q;Human health and social work activities;False;Desconocido;CC
2018;1;International;International;X;Individual;False;Conocido;CC
2018;1;Asia;Turquía;O;Public administration and defence, compulsory social security;False;Desconocido;CE
2018;1;International;International;X;Individual;False;Desconocido;CC
2018;1;América;Estados Unidos de América;G;Wholesale and retail trade;False;Desconocido;CC
2018;1;América;Estados Unidos de América;Z;Unknown;False;Desconocido;CC
2018;1;International;International;X;Individual;False;Desconocido;CC
2018;1;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;1;International;International;X;Individual;False;Desconocido;CC
2018;1;International;International;X;Individual;False;Desconocido;CC
2018;1;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;1;International;International;X;Individual;False;Desconocido;CC
2018;1;International;International;X;Individual;False;Desconocido;CC
2018;1;International;International;Y;Multiple Industries;False;Conocido;CE
2018;1;América;Estados Unidos de América;K;Financial and insurance activities;False;Desconocido;CC
2018;1;International;International;X;Individual;False;Desconocido;CC
2018;1;Asia;Japón;V;Fintech;False;Desconocido;CC
2018;1;International;International;X;Individual;False;Desconocido;CE
2018;1;International;International;X;Individual;False;Desconocido;CC
2018;1;Desconocido;Desconocido;J;Information and communication;False;Desconocido;CC
2018;1;Europa;Países Bajos;K;Financial and insurance activities;False;Desconocido;CW
2018;1;Europa;Países Bajos;K;Financial and insurance activities;False;Desconocido;CW
2018;1;Europa;Suiza;V;Fintech;False;Desconocido;CC
2018;1;América;Canadá;Q;Human health and social work activities;False;Desconocido;CC
2018;1;Europa;Países Bajos;K;Financial and insurance activities;False;Desconocido;CW
2018;1;Europa;Países Bajos;O;Public administration and defence, compulsory social security;False;Desconocido;CW
2018;1;Europa;Países Bajos;O;Public administration and defence, compulsory social security;False;Desconocido;CW
2018;1;Asia;India;X;Individual;False;Conocido;CE
2018;1;International;International;X;Individual;False;Desconocido;CC
2018;1;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2018;1;Europa;Ucrania;X;Individual;False;Desconocido;CE
2018;1;Europa;Rusia;K;Financial and insurance activities;False;Desconocido;CC
2018;1;Europa;Rusia;K;Financial and insurance activities;False;Desconocido;CC
2018;1;International;International;X;Individual;False;Desconocido;CC
2018;1;Europa;Rusia;P;Education;False;Desconocido;CC
2018;1;International;International;X;Individual;False;Desconocido;CC
2018;1;América;Estados Unidos de América;V;Fintech;False;Desconocido;CC
2018;1;Australia y Oceanía;Australia;H;Transportation and storage;False;Desconocido;CC
2018;1;International;International;X;Individual;False;Desconocido;CC
2018;1;Asia;Corea del Sur;X;Individual;False;Conocido;CE
2018;2;International;International;X;Individual;False;Desconocido;CC
2018;2;International;International;Y;Multiple Industries;False;Conocido;CE
2018;2;International;International;X;Individual;False;Desconocido;CC
2018;2;International;International;X;Individual;False;Desconocido;CC
2018;2;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;2;América;Estados Unidos de América;K;Financial and insurance activities;False;Desconocido;CC
2018;2;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;2;América;Estados Unidos de América;C;Manufacturing;False;Desconocido;CC
2018;2;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2018;2;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;2;América;Estados Unidos de América;K;Financial and insurance activities;False;Desconocido;CC
2018;2;International;International;X;Individual;False;Desconocido;CC
2018;2;International;International;X;Individual;False;Desconocido;CC
2018;2;América;Estados Unidos de América;G;Wholesale and retail trade;False;Desconocido;CC
2018;2;International;International;X;Individual;False;Desconocido;CC
2018;2;International;International;X;Individual;False;Desconocido;CC
2018;2;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;2;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;2;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;2;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;2;América;Estados Unidos de América;P;Education;False;Desconocido;CC
2018;2;International;International;Y;Multiple Industries;False;Conocido;CE
2018;2;Europa;Italia;U;Activities of extraterritorial organizations and bodies;False;Conocido;H
2018;2;Europa;Italia;O;Public administration and defence, compulsory social security;False;Conocido;H
2018;2;Europa;Suiza;J;Information and communication;False;Desconocido;CC
2018;2;América;Estados Unidos de América;J;Information and communication;False;Desconocido;CC
2018;2;Europa;Ucrania;S;Other service activities;False;Desconocido;CC
2018;2;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;2;International;International;X;Individual;False;Desconocido;CC
2018;2;International;International;Y;Multiple Industries;False;Desconocido;CE
2018;2;América;Estados Unidos de América;J;Information and communication;False;Desconocido;CC
2018;2;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;2;Desconocido;Desconocido;E;Water supply, sewerage waste management, and remediation activities;False;Desconocido;CC
2018;2;América;Estados Unidos de América;Q;Human health and social work activities;False;Desconocido;CC
2018;2;International;International;X;Individual;False;Desconocido;CC
2018;2;América;Estados Unidos de América;X;Individual;False;Desconocido;CC
2018;2;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;2;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;2;International;International;X;Individual;False;Desconocido;CC
2018;2;International;International;X;Individual;False;Desconocido;CC
2018;2;América;Estados Unidos de América;J;Information and communication;False;Conocido;CC
2018;2;Europa;Italia;V;Fintech;False;Desconocido;CC
2018;2;Asia;Corea del Sur;U;Activities of extraterritorial organizations and bodies;False;Desconocido;CW
2018;2;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;2;International;International;X;Individual;False;Desconocido;CC
2018;2;International;International;X;Individual;False;Desconocido;CC
2018;2;International;International;K;Financial and insurance activities;False;Conocido;CC
2018;2;International;International;X;Individual;False;Desconocido;CC
2018;2;International;International;X;Individual;False;Desconocido;CC
2018;2;América;Estados Unidos de América;O;Public administration and defence, compulsory social security;False;Desconocido;CC
2018;2;América;Estados Unidos de América;D;Electricity gas steam and air conditioning supply;False;Desconocido;CC
2018;2;International;International;X;Individual;False;Desconocido;CC
2018;2;International;International;X;Individual;False;Desconocido;CC
2018;2;International;International;X;Individual;False;Desconocido;CE
2018;2;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;2;Europa;Reino Unido;Z;Unknown;False;Desconocido;CC
2018;2;América;Estados Unidos de América;R;Arts entertainment and recreation;False;Desconocido;CC
2018;2;International;International;X;Individual;False;Desconocido;CC
2018;2;International;International;X;Individual;False;Desconocido;CC
2018;2;International;International;X;Individual;False;Desconocido;CC
2018;2;Europa;Francia;J;Information and communication;False;Desconocido;CE
2018;2;América;Estados Unidos de América;K;Financial and insurance activities;False;Desconocido;CC
2018;2;International;International;Y;Multiple Industries;False;Desconocido;CC
2018;2;América;Estados Unidos de América;J;Information and communication;False;Desconocido;CC
2018;2;América;Estados Unidos de América;Y;Multiple Industries;False;Conocido;CC
2018;2;International;International;X;Individual;False;Desconocido;CC
